0.1, 0.2, 0.6, 0.9
0.008765789536519797, 0.023787706256622243, 0.008764821187034533, 0.015423571029391125
0.023787708992948524, 0.033719741430901734, 0.008764821080794627, 0.015423561898116
0.033719741430901735, 0.015423572228205673, 0.015423556327218757, 9.85449772367697E-4
0.003924197459311052, 0.023787720203284457, 0.015423568768155482, 0.0087648231153733
0.015423556199032962, 0.015423556199094468, 0.008764821994922345, 0.00876484456958343
0.008764820912247895, 0.008764820914303695, 0.008764820916403016, 0.008764820962340714
0.015423556752636569, 0.033719741430883524, 0.008764820913168492, 0.003924199333009082
0.023787706256622854, 0.008764827508139283, 0.023787706256851060, 0.015423556355818158
0.008764820912238569, 0.023787706256624463, 0.033719741438506090, 0.008764820987786193
0.033719741430856764, 0.057642766366826754, 0.015423556243718495, 0.015423556204538447